"Date","Price","Open","High","Low","Vol.","Change %"
"May 30, 2021","35,615.0","34,570.0","36,138.0","33,680.0","6.02K","3.02%"
"May 29, 2021","34,570.0","35,667.0","36,910.5","33,681.0","7.76K","-3.08%"
"May 28, 2021","35,667.0","38,484.7","38,484.7","35,028.0","10.22K","-7.20%"
"May 27, 2021","38,435.0","39,301.0","40,120.0","37,381.0","5.55K","-2.20%"
"May 26, 2021","39,301.0","38,363.0","40,497.8","38,020.2","8.61K","2.45%"
"May 25, 2021","38,363.0","38,772.9","39,761.0","36,760.5","7.77K","-1.06%"
"May 24, 2021","38,772.9","34,730.3","39,201.0","34,730.3","15.13K","11.64%"
"May 23, 2021","34,730.3","37,585.0","38,186.0","32,623.0","25.99K","-7.60%"
"May 22, 2021","37,585.0","37,415.0","38,662.0","36,150.0","13.56K","0.45%"
"May 21, 2021","37,415.0","40,550.1","41,500.0","35,188.0","23.31K","-7.79%"
"May 20, 2021","40,578.0","36,755.0","41,827.0","35,198.4","25.60K","10.40%"
"May 19, 2021","36,755.0","42,935.0","42,935.0","35,303.4","67.82K","-14.39%"
"May 18, 2021","42,935.0","43,544.0","45,474.0","42,611.8","10.72K","-1.40%"
"May 17, 2021","43,544.0","46,569.0","46,569.0","42,304.0","37.72K","-6.52%"
"May 16, 2021","46,582.9","46,784.9","49,460.0","45,340.0","19.06K","-0.43%"
"May 15, 2021","46,784.9","49,917.0","50,526.2","46,784.9","9.49K","-6.27%"
"May 14, 2021","49,917.0","49,747.0","51,168.0","49,289.0","6.05K","0.34%"
"May 13, 2021","49,747.0","49,725.0","51,154.0","48,120.6","21.16K","0.04%"
"May 12, 2021","49,725.0","56,715.0","57,688.0","49,725.0","14.96K","-12.32%"
"May 11, 2021","56,715.0","55,851.0","56,724.0","54,789.0","7.69K","1.55%"
"May 10, 2021","55,851.0","58,276.0","59,454.3","55,448.0","13.49K","-4.16%"
"May 09, 2021","58,276.0","58,894.0","58,956.5","56,977.0","8.48K","-1.05%"
"May 08, 2021","58,894.0","57,349.0","59,327.0","57,317.0","7.61K","2.69%"
"May 07, 2021","57,349.0","56,451.0","58,101.0","55,606.0","6.93K","1.59%"
"May 06, 2021","56,451.0","57,487.0","57,843.0","55,897.0","10.44K","-1.79%"
"May 05, 2021","57,477.0","52,960.0","57,477.0","52,960.0","7.66K","7.91%"
"May 04, 2021","53,264.0","57,147.0","57,147.0","53,264.0","10.03K","-6.79%"
"May 03, 2021","57,147.0","56,605.0","58,686.0","56,605.0","7.63K","0.96%"
"May 02, 2021","56,605.0","57,774.0","57,774.0","56,385.0","4.20K","-2.02%"
"May 01, 2021","57,774.0","57,634.7","58,265.0","57,259.0","4.32K","0.24%"
"Apr 30, 2021","57,637.0","53,566.0","57,637.0","53,339.0","7.86K","7.60%"
"Apr 29, 2021","53,566.0","54,860.0","54,860.0","52,631.0","7.08K","-2.36%"
"Apr 28, 2021","54,860.0","55,044.0","55,575.0","54,090.0","5.76K","-0.33%"
"Apr 27, 2021","55,044.0","54,103.0","55,215.0","53,660.0","7.24K","1.74%"
"Apr 26, 2021","54,103.0","49,129.0","54,214.0","49,129.0","11.01K","10.15%"
"Apr 25, 2021","49,116.3","50,167.0","50,539.0","48,409.8","9.60K","-2.09%"
"Apr 24, 2021","50,167.0","51,139.0","51,139.0","49,572.0","5.98K","-1.90%"
"Apr 23, 2021","51,139.0","51,781.3","51,781.3","48,719.6","17.25K","-1.24%"
"Apr 22, 2021","51,781.3","53,822.0","55,067.0","51,781.3","12.69K","-3.79%"
"Apr 21, 2021","53,822.0","56,476.0","56,476.0","53,822.0","7.10K","-4.70%"
"Apr 20, 2021","56,476.0","55,639.0","56,950.0","54,398.0","8.39K","1.50%"
"Apr 19, 2021","55,639.0","56,173.0","57,359.0","54,912.8","8.57K","-0.93%"
"Apr 18, 2021","56,163.0","59,970.0","60,223.0","54,416.8","26.33K","-6.35%"
"Apr 17, 2021","59,970.0","61,325.0","62,367.7","59,970.0","7.02K","-2.21%"
"Apr 16, 2021","61,325.0","63,196.0","63,453.0","60,286.0","11.54K","-2.96%"
"Apr 15, 2021","63,196.0","62,907.0","63,475.0","62,348.0","6.61K","0.40%"
"Apr 14, 2021","62,942.7","63,518.0","64,374.0","62,065.0","10.93K","-0.91%"
"Apr 13, 2021","63,518.0","59,900.0","63,518.0","59,900.0","11.26K","6.04%"
"Apr 12, 2021","59,900.0","60,034.8","60,701.0","59,747.0","5.50K","-0.22%"
"Apr 11, 2021","60,034.8","59,823.8","60,486.0","59,411.0","4.65K","0.35%"
"Apr 10, 2021","59,823.8","58,114.0","60,984.0","58,114.0","9.79K","2.94%"
"Apr 09, 2021","58,114.0","58,110.0","58,683.0","57,849.0","3.75K","0.01%"
"Apr 08, 2021","58,110.0","55,960.0","58,110.0","55,960.0","4.48K","3.84%"
"Apr 07, 2021","55,960.0","57,991.0","58,490.0","55,960.0","8.85K","-3.50%"
"Apr 06, 2021","57,991.0","59,145.0","59,200.0","57,603.0","5.62K","-1.95%"
"Apr 05, 2021","59,145.0","58,240.0","59,145.0","57,034.0","5.59K","1.55%"
"Apr 04, 2021","58,240.0","57,023.0","58,240.0","57,023.0","4.97K","2.13%"
"Apr 03, 2021","57,023.0","58,959.0","59,499.0","57,023.0","6.63K","-3.28%"
"Apr 02, 2021","58,959.0","58,727.4","59,834.0","58,727.4","6.15K","0.39%"
"Apr 01, 2021","58,727.4","58,796.0","59,172.9","58,498.0","4.35K","-0.12%"
"Mar 31, 2021","58,796.0","58,841.0","59,453.0","57,698.0","8.12K","-0.08%"
"Mar 30, 2021","58,841.0","57,672.3","59,349.0","57,278.0","7.87K","2.03%"
"Mar 29, 2021","57,672.3","55,773.0","58,162.0","54,984.0","10.12K","3.41%"
"Mar 28, 2021","55,773.0","55,886.0","56,326.0","55,089.0","4.21K","-0.20%"
"Mar 27, 2021","55,886.0","54,992.9","56,249.0","54,373.0","5.18K","1.62%"
"Mar 26, 2021","54,992.9","51,363.0","54,992.9","51,363.0","7.71K","7.07%"
